MSN,state,Year,data
CLRCB,KS,1982,44
CLRCB,KS,1983,10
CLRCB,KS,1984,11
CLRCB,KS,1985,6
CLRCB,KS,1986,5
CLRCB,KS,1987,4
CLRCB,KS,1988,3
CLRCB,KS,1989,29
CLRCB,KS,1990,2
CLRCB,KS,1991,2
CLRCB,KS,1992,1
CLRCB,KS,1993,94
CLRCB,KS,1994,119
CLRCB,KS,1995,117
CLRCB,KS,1996,226
CLRCB,KS,1997,6
CLRCB,KS,1998,0
CLRCB,KS,1999,20
CLRCB,KS,2000,29
CLRCB,KS,2001,1
CLRCB,KS,2002,1
CLRCB,KS,2003,0
CLRCB,KS,2004,0
CLRCB,KS,2005,0
CLRCB,KS,2006,0
CLRCB,KS,2007,0
CLRCB,KS,2008,0
CLRCB,KS,2009,0
CLRCB,KS,2010,0
CLRCB,KS,2011,0
CLRCB,KS,2012,0
CLRCB,KS,2013,0
CLRCB,KS,2014,0
CLRCB,KS,2015,0
CLRCB,KS,2016,0
CLRCB,KS,2017,0
CLRCB,KS,2018,0
CLRCB,KS,2019,0
CLRCB,KY,1960,10461
CLRCB,KY,1961,12241
CLRCB,KY,1962,9896
CLRCB,KY,1963,11017
CLRCB,KY,1964,8486
CLRCB,KY,1965,6647
CLRCB,KY,1966,7943
CLRCB,KY,1967,6699
CLRCB,KY,1968,7006
CLRCB,KY,1969,7279
CLRCB,KY,1970,6943
CLRCB,KY,1971,4299
CLRCB,KY,1972,3179
CLRCB,KY,1973,2983
CLRCB,KY,1974,2717
CLRCB,KY,1975,2029
CLRCB,KY,1976,2058
CLRCB,KY,1977,3338
CLRCB,KY,1978,2893
CLRCB,KY,1979,3571
CLRCB,KY,1980,1437
CLRCB,KY,1981,2160
CLRCB,KY,1982,1675
CLRCB,KY,1983,1410
CLRCB,KY,1984,1686
CLRCB,KY,1985,1334
CLRCB,KY,1986,1649
CLRCB,KY,1987,1628
CLRCB,KY,1988,1944
CLRCB,KY,1989,1172
CLRCB,KY,1990,737
CLRCB,KY,1991,832
CLRCB,KY,1992,946
CLRCB,KY,1993,1191
CLRCB,KY,1994,1064
CLRCB,KY,1995,421
CLRCB,KY,1996,342
CLRCB,KY,1997,906
CLRCB,KY,1998,650
CLRCB,KY,1999,1263
CLRCB,KY,2000,555
CLRCB,KY,2001,596
CLRCB,KY,2002,748
CLRCB,KY,2003,643
CLRCB,KY,2004,661
CLRCB,KY,2005,557
CLRCB,KY,2006,279
CLRCB,KY,2007,322
CLRCB,KY,2008,0
CLRCB,KY,2009,0
CLRCB,KY,2010,0
CLRCB,KY,2011,0
CLRCB,KY,2012,0
CLRCB,KY,2013,0
CLRCB,KY,2014,0
CLRCB,KY,2015,0
CLRCB,KY,2016,0
CLRCB,KY,2017,0
CLRCB,KY,2018,0
CLRCB,KY,2019,0
CLRCB,LA,1960,0
CLRCB,LA,1961,0
CLRCB,LA,1962,0
CLRCB,LA,1963,0
CLRCB,LA,1964,0
CLRCB,LA,1965,0
CLRCB,LA,1966,0
CLRCB,LA,1967,0
CLRCB,LA,1968,0
CLRCB,LA,1969,0
CLRCB,LA,1970,0
CLRCB,LA,1971,0
CLRCB,LA,1972,0
CLRCB,LA,1973,0
CLRCB,LA,1974,0
CLRCB,LA,1975,0
CLRCB,LA,1976,0
CLRCB,LA,1977,0
CLRCB,LA,1978,0
CLRCB,LA,1979,0
CLRCB,LA,1980,18
CLRCB,LA,1981,0
CLRCB,LA,1982,11
CLRCB,LA,1983,0
CLRCB,LA,1984,43
CLRCB,LA,1985,0
CLRCB,LA,1986,0
CLRCB,LA,1987,0
CLRCB,LA,1988,0
CLRCB,LA,1989,0
CLRCB,LA,1990,0
CLRCB,LA,1991,0
CLRCB,LA,1992,0
CLRCB,LA,1993,4
CLRCB,LA,1994,0
CLRCB,LA,1995,16
CLRCB,LA,1996,0
CLRCB,LA,1997,0
CLRCB,LA,1998,0
CLRCB,LA,1999,0
CLRCB,LA,2000,0
CLRCB,LA,2001,0
CLRCB,LA,2002,0
CLRCB,LA,2003,0
CLRCB,LA,2004,0
CLRCB,LA,2005,0
CLRCB,LA,2006,0
CLRCB,LA,2007,0
CLRCB,LA,2008,0
CLRCB,LA,2009,0
CLRCB,LA,2010,0
CLRCB,LA,2011,0
CLRCB,LA,2012,0
CLRCB,LA,2013,0
CLRCB,LA,2014,0
CLRCB,LA,2015,0
CLRCB,LA,2016,0
CLRCB,LA,2017,0
CLRCB,LA,2018,0
CLRCB,LA,2019,0
CLRCB,MA,1960,12118
CLRCB,MA,1961,9573
CLRCB,MA,1962,9144
CLRCB,MA,1963,6613
CLRCB,MA,1964,6263
CLRCB,MA,1965,5155
CLRCB,MA,1966,4634
CLRCB,MA,1967,4143
CLRCB,MA,1968,3884
CLRCB,MA,1969,2958
CLRCB,MA,1970,2453
CLRCB,MA,1971,1948
CLRCB,MA,1972,1317
CLRCB,MA,1973,1193
CLRCB,MA,1974,958
CLRCB,MA,1975,683
CLRCB,MA,1976,634
CLRCB,MA,1977,612
CLRCB,MA,1978,358
CLRCB,MA,1979,261
CLRCB,MA,1980,492
CLRCB,MA,1981,563
CLRCB,MA,1982,638
CLRCB,MA,1983,535
CLRCB,MA,1984,1028
CLRCB,MA,1985,717
CLRCB,MA,1986,435
CLRCB,MA,1987,330
CLRCB,MA,1988,358
CLRCB,MA,1989,299
CLRCB,MA,1990,316
CLRCB,MA,1991,120
CLRCB,MA,1992,259
CLRCB,MA,1993,193
CLRCB,MA,1994,83
CLRCB,MA,1995,87
CLRCB,MA,1996,98
CLRCB,MA,1997,79
CLRCB,MA,1998,78
CLRCB,MA,1999,122
CLRCB,MA,2000,48
CLRCB,MA,2001,45
CLRCB,MA,2002,260
CLRCB,MA,2003,166
CLRCB,MA,2004,86
CLRCB,MA,2005,86
CLRCB,MA,2006,36
CLRCB,MA,2007,58
CLRCB,MA,2008,0
CLRCB,MA,2009,0
CLRCB,MA,2010,0
CLRCB,MA,2011,0
CLRCB,MA,2012,0
CLRCB,MA,2013,0
CLRCB,MA,2014,0
CLRCB,MA,2015,0
CLRCB,MA,2016,0
CLRCB,MA,2017,0
CLRCB,MA,2018,0
CLRCB,MA,2019,0
CLRCB,MD,1960,4224
CLRCB,MD,1961,3900
CLRCB,MD,1962,4281
CLRCB,MD,1963,5236
CLRCB,MD,1964,5142
CLRCB,MD,1965,3301
CLRCB,MD,1966,2027
CLRCB,MD,1967,1625
CLRCB,MD,1968,1477
CLRCB,MD,1969,1380
CLRCB,MD,1970,1103
CLRCB,MD,1971,769
CLRCB,MD,1972,470
CLRCB,MD,1973,445
CLRCB,MD,1974,413
CLRCB,MD,1975,232
CLRCB,MD,1976,184
CLRCB,MD,1977,306
CLRCB,MD,1978,183
CLRCB,MD,1979,945
CLRCB,MD,1980,187
CLRCB,MD,1981,173
CLRCB,MD,1982,425
CLRCB,MD,1983,394
CLRCB,MD,1984,377
CLRCB,MD,1985,659
CLRCB,MD,1986,720
CLRCB,MD,1987,1014
CLRCB,MD,1988,677
CLRCB,MD,1989,284
CLRCB,MD,1990,241
CLRCB,MD,1991,190
CLRCB,MD,1992,60
CLRCB,MD,1993,67
CLRCB,MD,1994,136
CLRCB,MD,1995,959
CLRCB,MD,1996,123
CLRCB,MD,1997,152
CLRCB,MD,1998,148
CLRCB,MD,1999,140
CLRCB,MD,2000,230
CLRCB,MD,2001,207
CLRCB,MD,2002,9
CLRCB,MD,2003,18
CLRCB,MD,2004,139
CLRCB,MD,2005,62
CLRCB,MD,2006,94
CLRCB,MD,2007,90
CLRCB,MD,2008,0
CLRCB,MD,2009,0
CLRCB,MD,2010,0
CLRCB,MD,2011,0
CLRCB,MD,2012,0
CLRCB,MD,2013,0
CLRCB,MD,2014,0
CLRCB,MD,2015,0
CLRCB,MD,2016,0
CLRCB,MD,2017,0
CLRCB,MD,2018,0
CLRCB,MD,2019,0
CLRCB,ME,1960,3034
CLRCB,ME,1961,2833
CLRCB,ME,1962,2466
CLRCB,ME,1963,2167
CLRCB,ME,1964,1667
CLRCB,ME,1965,1756
CLRCB,ME,1966,1580
CLRCB,ME,1967,1129
CLRCB,ME,1968,800
CLRCB,ME,1969,680
CLRCB,ME,1970,567
CLRCB,ME,1971,465
CLRCB,ME,1972,332
CLRCB,ME,1973,274
CLRCB,ME,1974,218
CLRCB,ME,1975,163
CLRCB,ME,1976,124
CLRCB,ME,1977,141
CLRCB,ME,1978,76
CLRCB,ME,1979,52
CLRCB,ME,1980,124
CLRCB,ME,1981,163
CLRCB,ME,1982,225
CLRCB,ME,1983,166
CLRCB,ME,1984,237
CLRCB,ME,1985,262
CLRCB,ME,1986,362
CLRCB,ME,1987,288
CLRCB,ME,1988,212
CLRCB,ME,1989,136
CLRCB,ME,1990,214
CLRCB,ME,1991,59
CLRCB,ME,1992,162
CLRCB,ME,1993,115
CLRCB,ME,1994,23
CLRCB,ME,1995,10
CLRCB,ME,1996,12
CLRCB,ME,1997,11
CLRCB,ME,1998,9
CLRCB,ME,1999,9
CLRCB,ME,2000,9
CLRCB,ME,2001,8
CLRCB,ME,2002,6
CLRCB,ME,2003,7
CLRCB,ME,2004,5
CLRCB,ME,2005,6
CLRCB,ME,2006,6
CLRCB,ME,2007,6
CLRCB,ME,2008,0
CLRCB,ME,2009,0
CLRCB,ME,2010,0
CLRCB,ME,2011,0
CLRCB,ME,2012,0
CLRCB,ME,2013,0
CLRCB,ME,2014,0
CLRCB,ME,2015,0
CLRCB,ME,2016,0
CLRCB,ME,2017,0
CLRCB,ME,2018,0
CLRCB,ME,2019,0
CLRCB,MI,1960,35003
CLRCB,MI,1961,35773
CLRCB,MI,1962,34849
CLRCB,MI,1963,29030
CLRCB,MI,1964,22424
CLRCB,MI,1965,24797
CLRCB,MI,1966,25630
CLRCB,MI,1967,19415
CLRCB,MI,1968,18026
CLRCB,MI,1969,15464
CLRCB,MI,1970,11449
CLRCB,MI,1971,10010
CLRCB,MI,1972,6317
CLRCB,MI,1973,5234
CLRCB,MI,1974,3534
CLRCB,MI,1975,2801
CLRCB,MI,1976,2929
CLRCB,MI,1977,2432
CLRCB,MI,1978,1543
CLRCB,MI,1979,638
CLRCB,MI,1980,1575
CLRCB,MI,1981,794
CLRCB,MI,1982,966
CLRCB,MI,1983,649
CLRCB,MI,1984,1348
CLRCB,MI,1985,1361
CLRCB,MI,1986,1470
CLRCB,MI,1987,680
CLRCB,MI,1988,964
CLRCB,MI,1989,919
CLRCB,MI,1990,1328
CLRCB,MI,1991,1183
CLRCB,MI,1992,848
CLRCB,MI,1993,1054
CLRCB,MI,1994,1066
CLRCB,MI,1995,814
CLRCB,MI,1996,805
CLRCB,MI,1997,509
CLRCB,MI,1998,396
CLRCB,MI,1999,60
CLRCB,MI,2000,38
CLRCB,MI,2001,23
CLRCB,MI,2002,754
CLRCB,MI,2003,99
CLRCB,MI,2004,439
CLRCB,MI,2005,298
CLRCB,MI,2006,19
CLRCB,MI,2007,422
CLRCB,MI,2008,0
CLRCB,MI,2009,0
CLRCB,MI,2010,0
CLRCB,MI,2011,0
CLRCB,MI,2012,0
CLRCB,MI,2013,0
CLRCB,MI,2014,0
CLRCB,MI,2015,0
CLRCB,MI,2016,0
CLRCB,MI,2017,0
CLRCB,MI,2018,0
CLRCB,MI,2019,0
CLRCB,MN,1960,12237
CLRCB,MN,1961,12411
CLRCB,MN,1962,9491
CLRCB,MN,1963,8032
CLRCB,MN,1964,6487
CLRCB,MN,1965,7684
CLRCB,MN,1966,8809
CLRCB,MN,1967,7911
CLRCB,MN,1968,8588
CLRCB,MN,1969,10168
CLRCB,MN,1970,6762
CLRCB,MN,1971,5404
CLRCB,MN,1972,2601
CLRCB,MN,1973,2032
CLRCB,MN,1974,2103
CLRCB,MN,1975,1342
CLRCB,MN,1976,1042
CLRCB,MN,1977,752
CLRCB,MN,1978,993
CLRCB,MN,1979,1122
CLRCB,MN,1980,625
CLRCB,MN,1981,439
CLRCB,MN,1982,500
CLRCB,MN,1983,542
CLRCB,MN,1984,836
CLRCB,MN,1985,923
CLRCB,MN,1986,843
CLRCB,MN,1987,707
CLRCB,MN,1988,936
CLRCB,MN,1989,1017
CLRCB,MN,1990,639
CLRCB,MN,1991,301
CLRCB,MN,1992,79
CLRCB,MN,1993,355
CLRCB,MN,1994,673
CLRCB,MN,1995,694
CLRCB,MN,1996,328
CLRCB,MN,1997,213
CLRCB,MN,1998,88
CLRCB,MN,1999,34
CLRCB,MN,2000,11
CLRCB,MN,2001,4
CLRCB,MN,2002,221
CLRCB,MN,2003,3
CLRCB,MN,2004,0
CLRCB,MN,2005,113
CLRCB,MN,2006,145
CLRCB,MN,2007,123
CLRCB,MN,2008,0
CLRCB,MN,2009,0
CLRCB,MN,2010,0
CLRCB,MN,2011,0
CLRCB,MN,2012,0
CLRCB,MN,2013,0
CLRCB,MN,2014,0
CLRCB,MN,2015,0
CLRCB,MN,2016,0
CLRCB,MN,2017,0
CLRCB,MN,2018,0
CLRCB,MN,2019,0
CLRCB,MO,1960,16044
CLRCB,MO,1961,13393
CLRCB,MO,1962,12582
CLRCB,MO,1963,6722
CLRCB,MO,1964,5328
CLRCB,MO,1965,3916
CLRCB,MO,1966,3578
CLRCB,MO,1967,2279
CLRCB,MO,1968,1681
CLRCB,MO,1969,1492
CLRCB,MO,1970,1140
CLRCB,MO,1971,824
CLRCB,MO,1972,861
CLRCB,MO,1973,1641
CLRCB,MO,1974,1473
CLRCB,MO,1975,998
CLRCB,MO,1976,1109
CLRCB,MO,1977,668
CLRCB,MO,1978,1223
CLRCB,MO,1979,1334
CLRCB,MO,1980,376
CLRCB,MO,1981,415
CLRCB,MO,1982,321
CLRCB,MO,1983,451
CLRCB,MO,1984,523
CLRCB,MO,1985,783
CLRCB,MO,1986,546
CLRCB,MO,1987,1232
CLRCB,MO,1988,1080
CLRCB,MO,1989,1169
CLRCB,MO,1990,1246
CLRCB,MO,1991,996
CLRCB,MO,1992,900
CLRCB,MO,1993,1048
CLRCB,MO,1994,750
CLRCB,MO,1995,620
CLRCB,MO,1996,556
CLRCB,MO,1997,668
CLRCB,MO,1998,402
CLRCB,MO,1999,608
CLRCB,MO,2000,427
CLRCB,MO,2001,536
CLRCB,MO,2002,521
CLRCB,MO,2003,581
CLRCB,MO,2004,448
CLRCB,MO,2005,399
CLRCB,MO,2006,452
CLRCB,MO,2007,452
CLRCB,MO,2008,0
CLRCB,MO,2009,0
CLRCB,MO,2010,0
CLRCB,MO,2011,0
CLRCB,MO,2012,0
CLRCB,MO,2013,0
CLRCB,MO,2014,0
CLRCB,MO,2015,0
CLRCB,MO,2016,0
CLRCB,MO,2017,0
CLRCB,MO,2018,0
CLRCB,MO,2019,0
CLRCB,MS,1960,0
CLRCB,MS,1961,0
CLRCB,MS,1962,0
CLRCB,MS,1963,0
CLRCB,MS,1964,0
CLRCB,MS,1965,0
CLRCB,MS,1966,0
CLRCB,MS,1967,0
CLRCB,MS,1968,0
CLRCB,MS,1969,0
CLRCB,MS,1970,0
CLRCB,MS,1971,0
CLRCB,MS,1972,0
CLRCB,MS,1973,0
CLRCB,MS,1974,0
CLRCB,MS,1975,0
CLRCB,MS,1976,0
CLRCB,MS,1977,0
CLRCB,MS,1978,21
CLRCB,MS,1979,18
CLRCB,MS,1980,10
CLRCB,MS,1981,0
CLRCB,MS,1982,0
CLRCB,MS,1983,27
CLRCB,MS,1984,9
CLRCB,MS,1985,5
CLRCB,MS,1986,11
CLRCB,MS,1987,26
CLRCB,MS,1988,68
CLRCB,MS,1989,10
CLRCB,MS,1990,0
CLRCB,MS,1991,0
CLRCB,MS,1992,1
CLRCB,MS,1993,0
CLRCB,MS,1994,0
CLRCB,MS,1995,0
CLRCB,MS,1996,0
CLRCB,MS,1997,0
CLRCB,MS,1998,0
CLRCB,MS,1999,0
CLRCB,MS,2000,0
CLRCB,MS,2001,0
CLRCB,MS,2002,0
CLRCB,MS,2003,0
CLRCB,MS,2004,0
CLRCB,MS,2005,0
CLRCB,MS,2006,0
CLRCB,MS,2007,0
CLRCB,MS,2008,0
CLRCB,MS,2009,0
CLRCB,MS,2010,0
CLRCB,MS,2011,0
CLRCB,MS,2012,0
CLRCB,MS,2013,0
CLRCB,MS,2014,0
CLRCB,MS,2015,0
CLRCB,MS,2016,0
CLRCB,MS,2017,0
CLRCB,MS,2018,0
CLRCB,MS,2019,0
CLRCB,MT,1960,378
CLRCB,MT,1961,354
CLRCB,MT,1962,368
CLRCB,MT,1963,335
CLRCB,MT,1964,314
CLRCB,MT,1965,272
CLRCB,MT,1966,276
CLRCB,MT,1967,292
CLRCB,MT,1968,220
CLRCB,MT,1969,205
CLRCB,MT,1970,136
CLRCB,MT,1971,189
CLRCB,MT,1972,108
CLRCB,MT,1973,104
CLRCB,MT,1974,78
CLRCB,MT,1975,65
CLRCB,MT,1976,50
CLRCB,MT,1977,12
CLRCB,MT,1978,67
CLRCB,MT,1979,42
CLRCB,MT,1980,65
CLRCB,MT,1981,25
CLRCB,MT,1982,27
CLRCB,MT,1983,25
CLRCB,MT,1984,20
CLRCB,MT,1985,31
CLRCB,MT,1986,89
CLRCB,MT,1987,32
CLRCB,MT,1988,35
CLRCB,MT,1989,220
CLRCB,MT,1990,214
CLRCB,MT,1991,146
CLRCB,MT,1992,69
CLRCB,MT,1993,37
CLRCB,MT,1994,11
CLRCB,MT,1995,28
CLRCB,MT,1996,10
CLRCB,MT,1997,163
CLRCB,MT,1998,11
CLRCB,MT,1999,6
CLRCB,MT,2000,5
CLRCB,MT,2001,6
CLRCB,MT,2002,7
CLRCB,MT,2003,5
CLRCB,MT,2004,196
CLRCB,MT,2005,210
CLRCB,MT,2006,228
CLRCB,MT,2007,3
CLRCB,MT,2008,0
CLRCB,MT,2009,0
CLRCB,MT,2010,0
CLRCB,MT,2011,0
CLRCB,MT,2012,0
CLRCB,MT,2013,0
CLRCB,MT,2014,0
CLRCB,MT,2015,0
CLRCB,MT,2016,0
CLRCB,MT,2017,0
CLRCB,MT,2018,0
CLRCB,MT,2019,0
CLRCB,NC,1960,14542
CLRCB,NC,1961,11808
CLRCB,NC,1962,12962
CLRCB,NC,1963,10702
CLRCB,NC,1964,9388
CLRCB,NC,1965,7603
CLRCB,NC,1966,8910
CLRCB,NC,1967,8278
CLRCB,NC,1968,7537
CLRCB,NC,1969,7341
CLRCB,NC,1970,5814
CLRCB,NC,1971,4325
CLRCB,NC,1972,3580
CLRCB,NC,1973,3533
CLRCB,NC,1974,2960
CLRCB,NC,1975,2604
CLRCB,NC,1976,1997
CLRCB,NC,1977,1573
CLRCB,NC,1978,1280
CLRCB,NC,1979,721
CLRCB,NC,1980,877
CLRCB,NC,1981,604
CLRCB,NC,1982,644
CLRCB,NC,1983,509
CLRCB,NC,1984,561
CLRCB,NC,1985,1066
CLRCB,NC,1986,890
CLRCB,NC,1987,933
CLRCB,NC,1988,1123
CLRCB,NC,1989,800
CLRCB,NC,1990,788
CLRCB,NC,1991,443
CLRCB,NC,1992,917
CLRCB,NC,1993,1031
CLRCB,NC,1994,985
CLRCB,NC,1995,732
CLRCB,NC,1996,613
CLRCB,NC,1997,528
CLRCB,NC,1998,588
CLRCB,NC,1999,486
CLRCB,NC,2000,336
CLRCB,NC,2001,352
CLRCB,NC,2002,393
CLRCB,NC,2003,428
CLRCB,NC,2004,873
CLRCB,NC,2005,303
CLRCB,NC,2006,263
CLRCB,NC,2007,114
CLRCB,NC,2008,0
CLRCB,NC,2009,0
CLRCB,NC,2010,0
CLRCB,NC,2011,0
CLRCB,NC,2012,0
CLRCB,NC,2013,0
CLRCB,NC,2014,0
CLRCB,NC,2015,0
CLRCB,NC,2016,0
CLRCB,NC,2017,0
CLRCB,NC,2018,0
CLRCB,NC,2019,0
CLRCB,ND,1960,5104
CLRCB,ND,1961,4766
CLRCB,ND,1962,4648
CLRCB,ND,1963,3621
CLRCB,ND,1964,3114
CLRCB,ND,1965,2731
CLRCB,ND,1966,2855
CLRCB,ND,1967,2460
CLRCB,ND,1968,1957
CLRCB,ND,1969,1567
CLRCB,ND,1970,1191
CLRCB,ND,1971,895
CLRCB,ND,1972,656
CLRCB,ND,1973,542
CLRCB,ND,1974,791
CLRCB,ND,1975,629
CLRCB,ND,1976,504
CLRCB,ND,1977,699
CLRCB,ND,1978,834
CLRCB,ND,1979,503
CLRCB,ND,1980,398
CLRCB,ND,1981,402
CLRCB,ND,1982,480
CLRCB,ND,1983,500
CLRCB,ND,1984,620
CLRCB,ND,1985,569
CLRCB,ND,1986,531
CLRCB,ND,1987,315
CLRCB,ND,1988,401
CLRCB,ND,1989,482
CLRCB,ND,1990,375
CLRCB,ND,1991,339
CLRCB,ND,1992,317
CLRCB,ND,1993,364
CLRCB,ND,1994,311
CLRCB,ND,1995,222
CLRCB,ND,1996,263
CLRCB,ND,1997,230
CLRCB,ND,1998,185
CLRCB,ND,1999,219
CLRCB,ND,2000,210
CLRCB,ND,2001,236
CLRCB,ND,2002,282
CLRCB,ND,2003,360
CLRCB,ND,2004,426
CLRCB,ND,2005,377
CLRCB,ND,2006,167
CLRCB,ND,2007,417
CLRCB,ND,2008,0
CLRCB,ND,2009,0
CLRCB,ND,2010,0
CLRCB,ND,2011,0
CLRCB,ND,2012,0
CLRCB,ND,2013,0
CLRCB,ND,2014,0
CLRCB,ND,2015,0
CLRCB,ND,2016,0
CLRCB,ND,2017,0
CLRCB,ND,2018,0
CLRCB,ND,2019,0
CLRCB,NE,1960,2691
CLRCB,NE,1961,1818
CLRCB,NE,1962,1901
CLRCB,NE,1963,1303
CLRCB,NE,1964,925
CLRCB,NE,1965,718
CLRCB,NE,1966,553
CLRCB,NE,1967,396
CLRCB,NE,1968,411
CLRCB,NE,1969,814
CLRCB,NE,1970,410
CLRCB,NE,1971,329
CLRCB,NE,1972,360
CLRCB,NE,1973,164
CLRCB,NE,1974,84
CLRCB,NE,1975,50
CLRCB,NE,1976,55
CLRCB,NE,1977,82
CLRCB,NE,1978,98
CLRCB,NE,1979,221
CLRCB,NE,1980,72
CLRCB,NE,1981,51
CLRCB,NE,1982,88
CLRCB,NE,1983,187
CLRCB,NE,1984,367
CLRCB,NE,1985,57
CLRCB,NE,1986,19
CLRCB,NE,1987,19
CLRCB,NE,1988,181
CLRCB,NE,1989,22
CLRCB,NE,1990,17
CLRCB,NE,1991,45
CLRCB,NE,1992,23
CLRCB,NE,1993,20
CLRCB,NE,1994,23
CLRCB,NE,1995,24
CLRCB,NE,1996,3
CLRCB,NE,1997,225
CLRCB,NE,1998,0
CLRCB,NE,1999,0
CLRCB,NE,2000,0
CLRCB,NE,2001,14
CLRCB,NE,2002,17
CLRCB,NE,2003,16
CLRCB,NE,2004,7
CLRCB,NE,2005,6
CLRCB,NE,2006,11
CLRCB,NE,2007,12
CLRCB,NE,2008,0
CLRCB,NE,2009,0
CLRCB,NE,2010,0
CLRCB,NE,2011,0
CLRCB,NE,2012,0
CLRCB,NE,2013,0
CLRCB,NE,2014,0
CLRCB,NE,2015,0
CLRCB,NE,2016,0
CLRCB,NE,2017,0
CLRCB,NE,2018,0
CLRCB,NE,2019,0
CLRCB,NH,1960,302
CLRCB,NH,1961,276
CLRCB,NH,1962,238
CLRCB,NH,1963,217
CLRCB,NH,1964,208
CLRCB,NH,1965,180
CLRCB,NH,1966,152
CLRCB,NH,1967,132
CLRCB,NH,1968,122
CLRCB,NH,1969,107
CLRCB,NH,1970,104
CLRCB,NH,1971,87
CLRCB,NH,1972,58
CLRCB,NH,1973,48
CLRCB,NH,1974,36
CLRCB,NH,1975,28
CLRCB,NH,1976,26
CLRCB,NH,1977,26
CLRCB,NH,1978,18
CLRCB,NH,1979,12
CLRCB,NH,1980,14
CLRCB,NH,1981,30
CLRCB,NH,1982,46
CLRCB,NH,1983,55
CLRCB,NH,1984,57
CLRCB,NH,1985,41
CLRCB,NH,1986,67
CLRCB,NH,1987,60
CLRCB,NH,1988,63
CLRCB,NH,1989,45
CLRCB,NH,1990,60
CLRCB,NH,1991,100
CLRCB,NH,1992,71
CLRCB,NH,1993,43
CLRCB,NH,1994,30
CLRCB,NH,1995,26
CLRCB,NH,1996,24
CLRCB,NH,1997,16
CLRCB,NH,1998,13
CLRCB,NH,1999,10
CLRCB,NH,2000,11
CLRCB,NH,2001,11
CLRCB,NH,2002,12
CLRCB,NH,2003,7
CLRCB,NH,2004,5
CLRCB,NH,2005,8
CLRCB,NH,2006,9
CLRCB,NH,2007,9
CLRCB,NH,2008,0
CLRCB,NH,2009,0
CLRCB,NH,2010,0
CLRCB,NH,2011,0
CLRCB,NH,2012,0
CLRCB,NH,2013,0
CLRCB,NH,2014,0
CLRCB,NH,2015,0
CLRCB,NH,2016,0
CLRCB,NH,2017,0
CLRCB,NH,2018,0
CLRCB,NH,2019,0
CLRCB,NJ,1960,6584
CLRCB,NJ,1961,6091
CLRCB,NJ,1962,5162
CLRCB,NJ,1963,4829
CLRCB,NJ,1964,4205
CLRCB,NJ,1965,3864
CLRCB,NJ,1966,3064
CLRCB,NJ,1967,2667
CLRCB,NJ,1968,2360
CLRCB,NJ,1969,2188
CLRCB,NJ,1970,1981
CLRCB,NJ,1971,1654
CLRCB,NJ,1972,1111
CLRCB,NJ,1973,1091
CLRCB,NJ,1974,745
CLRCB,NJ,1975,531
CLRCB,NJ,1976,485
CLRCB,NJ,1977,478
CLRCB,NJ,1978,328
CLRCB,NJ,1979,224
CLRCB,NJ,1980,267
CLRCB,NJ,1981,424
CLRCB,NJ,1982,393
CLRCB,NJ,1983,330
CLRCB,NJ,1984,167
CLRCB,NJ,1985,552
CLRCB,NJ,1986,342
CLRCB,NJ,1987,175
CLRCB,NJ,1988,137
CLRCB,NJ,1989,85
CLRCB,NJ,1990,65
CLRCB,NJ,1991,50
CLRCB,NJ,1992,67
CLRCB,NJ,1993,35
CLRCB,NJ,1994,38
CLRCB,NJ,1995,22
CLRCB,NJ,1996,24
CLRCB,NJ,1997,16
CLRCB,NJ,1998,14
CLRCB,NJ,1999,15
CLRCB,NJ,2000,14
CLRCB,NJ,2001,11
CLRCB,NJ,2002,12
CLRCB,NJ,2003,13
CLRCB,NJ,2004,13
CLRCB,NJ,2005,6
CLRCB,NJ,2006,5
CLRCB,NJ,2007,6
CLRCB,NJ,2008,0
CLRCB,NJ,2009,0
CLRCB,NJ,2010,0
CLRCB,NJ,2011,0
CLRCB,NJ,2012,0
CLRCB,NJ,2013,0
CLRCB,NJ,2014,0
CLRCB,NJ,2015,0
CLRCB,NJ,2016,0
CLRCB,NJ,2017,0
CLRCB,NJ,2018,0
CLRCB,NJ,2019,0
CLRCB,NM,1960,565
CLRCB,NM,1961,460
CLRCB,NM,1962,410
CLRCB,NM,1963,274
CLRCB,NM,1964,210
CLRCB,NM,1965,147
CLRCB,NM,1966,91
CLRCB,NM,1967,60
CLRCB,NM,1968,45
CLRCB,NM,1969,25
CLRCB,NM,1970,10
CLRCB,NM,1971,11
CLRCB,NM,1972,0
CLRCB,NM,1973,0
CLRCB,NM,1974,0
CLRCB,NM,1975,0
CLRCB,NM,1976,0
CLRCB,NM,1977,0
CLRCB,NM,1978,0
CLRCB,NM,1979,15
CLRCB,NM,1980,183
CLRCB,NM,1981,18
CLRCB,NM,1982,41
CLRCB,NM,1983,35
CLRCB,NM,1984,30
CLRCB,NM,1985,35
CLRCB,NM,1986,23
CLRCB,NM,1987,25
CLRCB,NM,1988,13
CLRCB,NM,1989,39
CLRCB,NM,1990,19
CLRCB,NM,1991,27
CLRCB,NM,1992,32
CLRCB,NM,1993,35
CLRCB,NM,1994,26
CLRCB,NM,1995,20
CLRCB,NM,1996,19
CLRCB,NM,1997,17
CLRCB,NM,1998,25
CLRCB,NM,1999,18
CLRCB,NM,2000,17
CLRCB,NM,2001,10
CLRCB,NM,2002,11
